season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768357,34,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,2.0,,4.0,19.0,10.0,27.0,1.0,1.0,3.0,,,2.0,3.0,,,2.0,8.0,5.0,,,2.0,,,,,,1.0,77.0,,,,,,,,6.7,,,2.0,,1.0,2.0,,5.0,,27.0,12.0,37.0,4,2.0,52.0,,1.0,1.0
2015-16,6768357,34,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,5.0,8.0,29.0,37.0,2.0,4.0,9.0,,,,,,,,2.0,7.0,,,,,,,,5.0,,90.0,,2.0,,,,,,7.8,,,3.0,5.0,,,,8.0,1.0,12.0,33.0,45.0,3,3.0,65.0,,,
2015-16,6768357,34,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,,,1.0,7.0,9.0,16.0,,,3.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,45.0,,,,,,,,6.4,,,,,1.0,,,1.0,,11.0,9.0,20.0,1,1.0,28.0,2.0,,
2015-16,6768357,34,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,False,,,1.0,15.0,3.0,18.0,1.0,1.0,5.0,,,3.0,,,,,3.0,6.0,,,1.0,,1.0,,,1.0,3.0,90.0,2.0,,,,,,,7.8,,,,,3.0,1.0,,1.0,,20.0,4.0,23.0,5,1.0,45.0,5.0,2.0,2.0
2015-16,6768357,34,91,Bournemouth,Home,113956,75115.0,Callum Wilson,callum-wilson,F,True,,,,2.0,,2.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,13.0,1.0,,,,,,,6.6,,,,,1.0,1.0,,,,3.0,,2.0,1,,9.0,,2.0,
2015-16,6768342,35,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,6.0,1.0,12.0,13.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,5.6,,,,,,,1.0,10.0,,3.0,14.0,17.0,0,,24.0,,,
2015-16,6768342,35,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,False,1.0,,,16.0,11.0,26.0,2.0,,3.0,,,,2.0,,,3.0,9.0,9.0,,,,,,,,1.0,1.0,90.0,,,,,,,,6.7,,,1.0,,7.0,2.0,,,,21.0,13.0,32.0,1,3.0,53.0,,1.0,5.0
2015-16,6768342,35,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,False,,,1.0,13.0,11.0,24.0,,,4.0,,,,1.0,,,1.0,6.0,2.0,,,1.0,,,,,,,63.0,2.0,,,,,,,6.5,,,1.0,,3.0,2.0,,1.0,,20.0,13.0,31.0,3,2.0,44.0,1.0,,
2015-16,6768342,35,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,1.0,8.0,25.0,33.0,,,2.0,,,1.0,2.0,,,,3.0,3.0,,,1.0,,1.0,,,3.0,,90.0,1.0,,,,,,,6.9,,,,3.0,,,,6.0,,10.0,30.0,40.0,2,3.0,53.0,1.0,,
2015-16,6768342,35,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,6.0,28.0,29.0,57.0,1.0,1.0,7.0,,,,2.0,,,2.0,5.0,2.0,,,,,,,,3.0,1.0,90.0,,,,,,,,6.3,,,,3.0,1.0,3.0,,8.0,,37.0,29.0,63.0,0,,77.0,1.0,,1.0
2015-16,6768342,35,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,2.0,,3.0,20.0,18.0,36.0,1.0,1.0,10.0,,,,3.0,,,1.0,8.0,6.0,,,3.0,1.0,,,,2.0,2.0,90.0,,,,,,,,6.1,,,,2.0,,9.0,,8.0,,31.0,22.0,44.0,0,5.0,76.0,1.0,,
2015-16,6768342,35,91,Bournemouth,Home,16381,37342.0,Rhoys Wiggins,rhoys-wiggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,2.0,29.0,21.0,50.0,,1.0,6.0,,,1.0,3.0,,,,3.0,3.0,,,,,,,,3.0,1.0,90.0,,2.0,,,,,,6.9,,,,2.0,1.0,,,3.0,,33.0,22.0,55.0,1,1.0,71.0,1.0,,1.0
2015-16,6768342,35,91,Bournemouth,Home,20545,20669.0,Shaun MacDonald,shaun-macdonald,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,2.0,15.0,17.0,31.0,,,10.0,,,1.0,3.0,,,,5.0,1.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,,5.9,,,1.0,,3.0,3.0,,6.0,,26.0,20.0,43.0,2,,63.0,,,1.0
2015-16,6768342,35,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,True,2.0,,1.0,7.0,2.0,7.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,12.0,,,,,,,,6.6,,,,,,4.0,,1.0,,9.0,2.0,7.0,0,,13.0,1.0,,
2015-16,6768342,35,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,2.0,3.0,23.0,26.0,,5.0,4.0,,,,2.0,,,,2.0,6.0,,,1.0,,,,,,,90.0,,3.0,,,,,,6.4,,,,9.0,,,,5.0,,11.0,24.0,35.0,0,1.0,49.0,,,
2015-16,6768342,35,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,1.0,,,25.0,7.0,31.0,,,5.0,,,,1.0,,,1.0,5.0,7.0,,,1.0,,,,,,2.0,78.0,,1.0,,,,,,7.2,,,2.0,,3.0,2.0,,2.0,,33.0,9.0,40.0,2,5.0,60.0,1.0,1.0,1.0
2015-16,6768342,35,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,True,,,,7.0,3.0,10.0,1.0,,,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,27.0,,,,,,,,6.5,,,,,2.0,,,,,7.0,3.0,10.0,0,,13.0,,,1.0
2015-16,6768342,35,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,False,,,,11.0,3.0,14.0,,2.0,5.0,,,,,,,1.0,5.0,5.0,,,2.0,,,,,,,63.0,1.0,1.0,,,,,,6.8,,,1.0,,4.0,1.0,,2.0,,16.0,5.0,20.0,2,,35.0,2.0,1.0,2.0
2015-16,6768342,35,91,Bournemouth,Home,113956,75115.0,Callum Wilson,callum-wilson,F,True,,,,6.0,,6.0,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,27.0,,,,,,,,6.3,,,,,2.0,,,,,9.0,,9.0,0,,14.0,,1.0,
2015-16,6768339,36,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,2.0,5.0,4.0,5.0,9.0,,,5.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,6.5,2.0,3.0,,,1.0,,2.0,18.0,,13.0,9.0,22.0,0,,31.0,,,1.0
2015-16,6768339,36,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,2.0,10.0,9.0,19.0,1.0,1.0,4.0,,,,,,,1.0,3.0,4.0,,,,,1.0,,,,,68.0,1.0,,,,,,,7.2,,,,1.0,1.0,,,5.0,,13.0,14.0,27.0,1,3.0,38.0,2.0,,
2015-16,6768339,36,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,6.0,1.0,7.0,,1.0,1.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,,11.0,,,,,,,,6.2,,,,,1.0,,,,,7.0,1.0,8.0,0,,11.0,,,
2015-16,6768339,36,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768339,36,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,1.0,9.0,14.0,23.0,2.0,3.0,2.0,,,,1.0,,,,3.0,5.0,,,,,,,,3.0,,90.0,,,,,,,,6.6,,,,6.0,,,,2.0,,11.0,14.0,25.0,0,2.0,37.0,1.0,,
2015-16,6768339,36,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,6.0,28.0,17.0,45.0,1.0,2.0,10.0,,,,1.0,,,2.0,6.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,6.8,,,,2.0,1.0,,,7.0,,34.0,18.0,52.0,0,3.0,65.0,,,
2015-16,6768339,36,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,1.0,,3.0,33.0,19.0,51.0,5.0,4.0,7.0,,,,2.0,,,1.0,10.0,10.0,,,1.0,,,,,4.0,3.0,90.0,,2.0,,,,,,7.4,,,1.0,6.0,4.0,6.0,,8.0,1.0,50.0,23.0,67.0,1,3.0,112.0,1.0,,3.0
2015-16,6768339,36,91,Bournemouth,Away,16381,37342.0,Rhoys Wiggins,rhoys-wiggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768339,36,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768339,36,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,2.0,27.0,17.0,44.0,,1.0,4.0,,,,,,,,,2.0,,,,,,,,4.0,1.0,90.0,,,,,,,,6.9,,,,6.0,1.0,4.0,,4.0,,33.0,21.0,50.0,0,,75.0,2.0,,1.0
2015-16,6768339,36,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,1.0,,3.0,28.0,25.0,52.0,,,6.0,,,,2.0,,,1.0,4.0,4.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,6.8,,,,,,1.0,,6.0,,36.0,26.0,61.0,0,3.0,75.0,2.0,1.0,
2015-16,6768339,36,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768339,36,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,1.0,,1.0,22.0,13.0,34.0,1.0,1.0,7.0,,,4.0,2.0,,,3.0,7.0,3.0,,,1.0,,,,,,,90.0,1.0,,,,,,,6.3,,,1.0,2.0,1.0,5.0,,4.0,,32.0,14.0,41.0,6,,63.0,,1.0,1.0
2015-16,6768339,36,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,5.0,4.0,28.0,32.0,1.0,2.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,,90.0,,,,,,,,6.6,,,,8.0,,,,9.0,,7.0,30.0,37.0,0,,46.0,1.0,,
2015-16,6768339,36,91,Bournemouth,Away,44823,56872.0,Junior Stanislas,junior-stanislas,M,True,,,1.0,7.0,4.0,11.0,,,3.0,,,2.0,,,,,1.0,3.0,,,,,,,,1.0,,22.0,,,,,,,,6.9,,,1.0,,4.0,3.0,,1.0,,14.0,4.0,15.0,3,,27.0,1.0,,3.0
2015-16,6768339,36,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,True,,,,7.0,2.0,9.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,21.0,,,,,,,,6.5,,,1.0,,,,,,,7.0,2.0,9.0,2,,12.0,,,
2015-16,6768339,36,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,16.0,5.0,21.0,3.0,,4.0,1.0,,,1.0,,,3.0,11.0,5.0,,,3.0,1.0,,,,2.0,2.0,69.0,,,,,,,,7.3,,,2.0,,3.0,,,,,22.0,5.0,27.0,2,3.0,41.0,1.0,,2.0
2015-16,6768339,36,91,Bournemouth,Away,113956,75115.0,Callum Wilson,callum-wilson,F,False,1.0,,,10.0,3.0,12.0,,1.0,3.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,4.0,79.0,,,,,,,,6.9,,,1.0,,,1.0,,,,12.0,3.0,14.0,1,,24.0,4.0,1.0,
2015-16,6768359,37,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,1.0,1.0,14.0,15.0,,,10.0,,,,,,,,,,1.0,,,,,1.0,,,,90.0,,,,,1.0,,,6.7,2.0,4.0,,,,,,5.0,,3.0,17.0,20.0,0,,35.0,,,
2015-16,6768359,37,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,False,,,,17.0,3.0,20.0,,,2.0,,,,,,,3.0,4.0,4.0,,,,,,,,,2.0,90.0,,,,,,,,6.7,,,,,2.0,3.0,,,,25.0,4.0,26.0,0,2.0,41.0,1.0,1.0,1.0
2015-16,6768359,37,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768359,37,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,4.0,12.0,34.0,46.0,2.0,2.0,3.0,,,,,,,,3.0,4.0,,,1.0,,,,,,,90.0,,1.0,1.0,,,,,6.4,,,,5.0,,,,7.0,,17.0,35.0,52.0,0,1.0,61.0,,1.0,
2015-16,6768359,37,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,6.0,33.0,31.0,64.0,3.0,,8.0,,,,,,,,3.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,,7.0,,,,,,,,11.0,,47.0,33.0,80.0,0,2.0,85.0,1.0,1.0,
2015-16,6768359,37,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,6.0,32.0,27.0,59.0,,1.0,3.0,,,,2.0,,,1.0,4.0,3.0,,,,,,,,,1.0,90.0,,,,,,,,6.3,,,,2.0,1.0,3.0,,10.0,,48.0,30.0,75.0,0,1.0,100.0,,1.0,
2015-16,6768359,37,91,Bournemouth,Home,16590,59741.0,Max Gradel,max-gradel,M,False,,,1.0,10.0,4.0,14.0,1.0,,2.0,,,,,,,,5.0,5.0,,,1.0,,,,,,,61.0,1.0,,,,,,,6.5,,,,1.0,7.0,7.0,,2.0,,20.0,5.0,18.0,1,,42.0,4.0,1.0,4.0
2015-16,6768359,37,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768359,37,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,,28.0,20.0,47.0,,,7.0,,,,,,,2.0,2.0,9.0,,,,,,,,1.0,,90.0,,,,,,,,7.4,,,1.0,3.0,1.0,3.0,,2.0,,36.0,23.0,56.0,1,8.0,94.0,2.0,,1.0
2015-16,6768359,37,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,18.0,54.0,32.0,86.0,1.0,,3.0,,,,2.0,,,2.0,7.0,5.0,,,3.0,,,,,,3.0,90.0,,,,,,,,7.4,,,2.0,1.0,1.0,,,22.0,,61.0,35.0,96.0,2,3.0,108.0,1.0,1.0,1.0
2015-16,6768359,37,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768359,37,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,True,,,2.0,6.0,2.0,8.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,16.0,1.0,,,,,,,7.4,,,,,,,,2.0,,6.0,2.0,8.0,1,1.0,14.0,,1.0,
2015-16,6768359,37,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,9.0,18.0,38.0,56.0,6.0,1.0,5.0,,,,,,,,6.0,3.0,,,,,,,,,,90.0,,1.0,,,,,,7.2,,,,8.0,,,,15.0,,22.0,41.0,63.0,0,2.0,77.0,,,
2015-16,6768359,37,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,1.0,,,21.0,9.0,29.0,,,2.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,,,74.0,1.0,,,,,,,6.7,,,1.0,,3.0,3.0,,1.0,,28.0,10.0,35.0,2,1.0,49.0,2.0,,2.0
2015-16,6768359,37,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,16.0,6.0,22.0,,1.0,2.0,,,,,,,4.0,6.0,4.0,,,,,,,,,,60.0,,,,,,,,6.5,,,1.0,,3.0,,,,,16.0,6.0,22.0,1,2.0,32.0,,,1.0
2015-16,6768359,37,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,True,,,,7.0,,7.0,,,2.0,,,1.0,,,,2.0,3.0,2.0,,,,,,,,,,29.0,1.0,,,,,,,6.7,,,,,2.0,,,1.0,,9.0,,9.0,2,,17.0,,1.0,1.0
2015-16,6768359,37,91,Bournemouth,Home,113956,75115.0,Callum Wilson,callum-wilson,F,True,,,,5.0,,5.0,,,,,,1.0,,,,3.0,3.0,2.0,,,,,,,,,,30.0,,,,,,,,6.6,,,1.0,,1.0,,,,1.0,6.0,,6.0,2,1.0,16.0,2.0,,1.0
2015-16,6768359,37,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7073008,38,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,,6.0,8.0,14.0,1.0,,3.0,,,1.0,2.0,,,,3.0,3.0,,,,,,,,2.0,1.0,66.0,,,,,,,,6.5,,,,,,,,,,6.0,8.0,14.0,1,,22.0,2.0,3.0,
2015-16,7073008,38,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,1.0,6.0,1.0,7.0,,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,6.4,,,,,1.0,,,1.0,,7.0,1.0,8.0,0,,9.0,,,
2015-16,7073008,38,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,False,,,10.0,5.0,13.0,18.0,,,6.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,6.3,1.0,2.0,,,,,,17.0,,10.0,15.0,25.0,0,,33.0,,,
2015-16,7073008,38,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,2.0,4.0,25.0,29.0,1.0,2.0,4.0,,,,,,,,1.0,3.0,,,,,,,,6.0,,90.0,,1.0,,,,,,6.8,,,,2.0,,,,7.0,,11.0,28.0,39.0,0,1.0,51.0,,,
2015-16,7073008,38,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,5.0,6.0,22.0,28.0,,,3.0,,,,1.0,,,,3.0,1.0,,,2.0,,,,,8.0,,90.0,,1.0,,,,,,6.9,,,,2.0,,,,7.0,,12.0,24.0,36.0,0,1.0,48.0,,,
2015-16,7073008,38,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,1.0,,13.0,17.0,23.0,39.0,,5.0,11.0,,,,2.0,,,,3.0,12.0,,,1.0,,,,,3.0,1.0,90.0,,,,,,,,7.3,,,,1.0,,2.0,,16.0,,28.0,26.0,52.0,0,7.0,86.0,,,
2015-16,7073008,38,91,Bournemouth,Away,16590,59741.0,Max Gradel,max-gradel,M,True,,,,2.0,3.0,5.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,24.0,,,,,,,,6.6,,,1.0,,,,,1.0,,3.0,4.0,7.0,1,1.0,11.0,,1.0,
2015-16,7073008,38,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,3.0,12.0,21.0,33.0,1.0,,6.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,6.7,,,1.0,,2.0,,,4.0,,16.0,23.0,39.0,1,1.0,49.0,,,2.0
2015-16,7073008,38,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,3.0,14.0,17.0,30.0,,,2.0,,,,1.0,,,4.0,5.0,4.0,,,,,,,,2.0,,90.0,,,,,,,,6.3,,,,,1.0,1.0,,5.0,,17.0,20.0,36.0,0,3.0,56.0,,,1.0
2015-16,7073008,38,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7073008,38,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,,,1.0,10.0,17.0,27.0,,,5.0,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,2.0,,90.0,,,,,,,,6.6,,,,,,,,2.0,,15.0,19.0,34.0,1,,43.0,1.0,2.0,
2015-16,7073008,38,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,2.0,1.0,16.0,17.0,,1.0,3.0,,,1.0,1.0,,,,2.0,3.0,,,1.0,,,,,3.0,,90.0,,2.0,,,,,,6.8,,,1.0,3.0,,,,7.0,,4.0,18.0,22.0,2,2.0,35.0,,,
2015-16,7073008,38,91,Bournemouth,Away,44823,56872.0,Junior Stanislas,junior-stanislas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7073008,38,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,True,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,,2.0,,,1.0,7.0,1.0,,,1.0,,,,,1.0,,23.0,,,,,,,,6.0,,,,,2.0,,,,1.0,3.0,2.0,5.0,0,,12.0,2.0,,
2015-16,7073008,38,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,7.0,5.0,12.0,3.0,1.0,1.0,,,,,,,4.0,9.0,3.0,,,,,,,,1.0,1.0,67.0,,,,,,,,6.4,,,,1.0,3.0,1.0,,,,10.0,7.0,16.0,0,,36.0,5.0,2.0,1.0
2015-16,7073008,38,91,Bournemouth,Away,113956,75115.0,Callum Wilson,callum-wilson,F,False,,,,3.0,3.0,6.0,,,,,,1.0,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,,79.0,,,,,,,,6.4,,,,1.0,1.0,,,,1.0,6.0,3.0,9.0,1,,19.0,3.0,1.0,
2015-16,7073008,38,91,Bournemouth,Away,840438,200369.0,Jordan Holmes,jordan-holmes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7073008,38,91,Bournemouth,Away,840593,227290.0,Corey Jordan,corey-jordan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
