season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,0.00130457,,,,0.0,,,,,,,,32.0,,,,,,,2.0,,6.4,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,3.0,23.0,18.0,41.0,,1.0,7.0,,,1.0,1.0,,,1.0,11.0,6.0,,,0.0298229,0.1288,0.3016,4.0,0.0,,,,,1.0,1.0,,90.0,2.0,,,,,,16.0,,7.2,,,1.0,,7.0,3.0,,5.0,,32.0,18.0,47.0,4,,74.0,1.0,3.0,2.0,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,18.0,15.0,33.0,,,2.0,,,,2.0,,,1.0,5.0,6.0,,,0.0094882,0.0815,0.2373,1.0,0.0,,,,,,,,87.0,1.0,,,,,,6.0,,6.9,,,,2.0,2.0,,,,,20.0,17.0,37.0,1,4.0,58.0,,1.0,1.0,2.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,0.00011967,,,,0.0,,,,,,,,9.0,,,,,,,2.0,,6.4,,,,,,,,2.0,,2.0,3.0,5.0,0,,5.0,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,8.0,17.0,41.0,58.0,2.0,7.0,10.0,,,,1.0,,,,3.0,18.0,,,0.00864169,0.0206,,,0.0,,,,,1.0,,,90.0,,,,,,,20.0,,7.7,,,1.0,5.0,4.0,,,12.0,,24.0,54.0,78.0,1,6.0,98.0,,1.0,4.0,5.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,21.0,17.0,38.0,1.0,,4.0,,,,,,,4.0,8.0,1.0,,,0.00960154,,,2.0,0.0,,,,,1.0,,,70.0,,,,,,,10.0,,5.8,,,,1.0,1.0,1.0,,,,23.0,18.0,40.0,0,1.0,57.0,2.0,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,1.0,15.0,9.0,24.0,,,4.0,,,,2.0,,,,5.0,5.0,,,0.00830949,,,2.0,0.0,,,,,4.0,,,87.0,,,,,,,4.0,,7.0,,,,4.0,1.0,,,3.0,,17.0,10.0,27.0,0,4.0,43.0,,1.0,,4.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,7.0,5.0,12.0,1.0,1.0,3.0,1.0,,,,,,2.0,6.0,6.0,,,0.259975,,,3.0,1.0,,,,,2.0,1.0,,79.0,,,,,,,14.0,,7.5,,,,3.0,,3.0,,3.0,,15.0,6.0,18.0,0,2.0,39.0,1.0,3.0,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,5.0,18.0,23.0,,1.0,3.0,,,,1.0,,,,3.0,4.0,,,0.00341805,,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,5.0,,7.2,,,,7.0,,,,3.0,,8.0,18.0,26.0,0,3.0,42.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,2.0,1.0,8.0,9.0,,2.0,7.0,,,,,,,,,2.0,,,0.0001942,,,,0.0,,0.7148,2.0,,,,,90.0,,,,,,,10.0,1.0,7.4,1.0,3.0,,1.0,,,,11.0,,9.0,10.0,19.0,0,,30.0,,1.0,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,3.0,8.0,11.0,1.0,1.0,3.0,,,,1.0,,,,6.0,4.0,,,0.00092911,,,4.0,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,6.7,,,,1.0,,1.0,,2.0,3.0,6.0,8.0,13.0,0,3.0,31.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,4.0,4.0,8.0,1.0,,1.0,,2.0,,2.0,,,,3.0,2.0,,,0.00366484,1.0813,0.2754,,0.0,,,,,,,,73.0,1.0,,,,,,2.0,,6.0,,,2.0,1.0,,,,,2.0,5.0,4.0,9.0,3,1.0,17.0,1.0,1.0,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,2.0,1.0,3.0,2.0,,1.0,,,,1.0,,,,4.0,,,,0.00125751,,,1.0,0.0,,,,,,,,11.0,,,,,,,1.0,,6.8,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,3.0,8.0,15.0,23.0,,,3.0,1.0,,,,,,,2.0,6.0,,,0.146922,0.1453,0.4006,2.0,0.0,1.0,,,,2.0,1.0,,88.0,1.0,,,,,,7.0,,8.3,,,,1.0,1.0,3.0,,4.0,,12.0,17.0,26.0,1,3.0,44.0,1.0,2.0,1.0,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.00337724,,,,0.0,,,,,,,,11.0,,,,,,,,,6.7,,,,1.0,,,,,,1.0,,1.0,0,1.0,5.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,2.0,10.0,6.0,16.0,1.0,,4.0,1.0,1.0,,1.0,,,1.0,14.0,5.0,,,0.23955,0.4451,1.0247,6.0,0.0,1.0,,,,1.0,1.0,,90.0,3.0,1.0,,,,,23.0,,7.5,,,1.0,2.0,6.0,7.0,,2.0,,19.0,8.0,20.0,4,2.0,55.0,5.0,2.0,1.0,2.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,7.0,7.0,14.0,1.0,1.0,4.0,,,,1.0,,,,4.0,9.0,,,0.00249977,,,,0.0,,,,,1.0,,,73.0,,1.0,,,,,8.0,,7.2,,,,1.0,5.0,,,2.0,,9.0,10.0,19.0,0,3.0,39.0,,2.0,3.0,3.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,5.0,6.0,1.0,,4.0,,,,,,,1.0,2.0,2.0,,,0.00030861,,,,0.0,,,,,,,,17.0,,,,,,,2.0,,6.7,,,,1.0,,,,,,1.0,5.0,6.0,0,2.0,13.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,,5.0,27.0,32.0,1.0,2.0,4.0,,,,,,,1.0,3.0,6.0,,,0.00196255,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,9.0,,7.1,,,,4.0,1.0,,,5.0,1.0,9.0,31.0,40.0,0,2.0,53.0,,1.0,1.0,2.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1005725,497606,Tawanda Chirewa,tawanda-chirewa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,1.0,,1.0,,,,,,,,2.0,2.0,,,0.00016877,,,,0.0,,,,,,,,17.0,,,,,,,2.0,,6.7,,,,2.0,1.0,,,,,,,,0,2.0,9.0,1.0,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,2.0,21.0,23.0,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,,,0.00067475,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,5.0,,7.2,,,,7.0,,,,6.0,,4.0,23.0,27.0,0,1.0,40.0,,,,1.0
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,10.0,9.0,19.0,,,4.0,,,,,,,,1.0,1.0,,,0.00340015,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,1.0,,6.9,,,,,1.0,,,2.0,,10.0,9.0,19.0,0,,27.0,1.0,,1.0,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436932,24,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,101367,79602,Daniel Bentley,daniel-bentley,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,2.0,6.0,3.0,9.0,,,2.0,,,1.0,,,,2.0,3.0,,,,0.0125472,0.1096,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,8.0,,6.5,,,1.0,,,1.0,,4.0,,10.0,3.0,12.0,2,,23.0,1.0,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,13.0,35.0,48.0,1.0,1.0,3.0,,,,,,,,2.0,5.0,,,0.150239,,,,0.0,,,,,,,,90.0,,,,,,,9.0,,6.7,,,,4.0,2.0,,,4.0,,18.0,38.0,56.0,0,2.0,66.0,,1.0,1.0,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,1.0,,20.0,20.0,,,5.0,,,,,,,,1.0,,,,2.151e-05,,,1.0,0.0,,-0.5801,,,,,,90.0,,,,1.0,1.0,,7.0,,6.0,1.0,1.0,,2.0,,,1.0,8.0,,6.0,21.0,27.0,0,,33.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,2.0,11.0,8.0,19.0,2.0,,4.0,,,,,,,,7.0,5.0,,,0.00943562,0.0348,0.1361,2.0,0.0,,,,,2.0,,,89.0,1.0,,,,,,14.0,,6.8,,,,2.0,4.0,2.0,,4.0,,21.0,8.0,27.0,1,3.0,53.0,,1.0,1.0,3.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,4.0,3.0,7.0,2.0,,1.0,,,,,,,,2.0,,,,0.0545477,,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,,,6.6,,,,,,,,,1.0,4.0,3.0,7.0,0,,10.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,16.0,4.0,20.0,,1.0,,1.0,,,,,,,1.0,3.0,,,0.402156,,,1.0,1.0,,,,,,3.0,,45.0,,,,,,,7.0,,7.4,,,,1.0,,,,1.0,,20.0,4.0,24.0,0,,33.0,3.0,2.0,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,3.0,17.0,20.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.00090374,,,,0.0,,,,,,,,29.0,,,,,,,5.0,,6.5,,,,,,,,2.0,,6.0,19.0,25.0,0,1.0,26.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,5.0,26.0,12.0,38.0,1.0,,5.0,,,2.0,,,,,5.0,9.0,,,0.167068,0.4684,0.5601,,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,22.0,,8.2,,,3.0,1.0,8.0,1.0,,8.0,,37.0,15.0,51.0,6,,87.0,3.0,5.0,4.0,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,True,,,,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,,,,,,2.0,4.0,,,0.00910505,0.595,0.7063,1.0,0.0,,,,,,,,45.0,1.0,,,,,,1.0,,6.8,,,1.0,,,,,,1.0,2.0,2.0,4.0,2,2.0,11.0,,1.0,,1.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,23.0,15.0,37.0,,,8.0,,,,,,,1.0,4.0,5.0,,,0.0984401,,,2.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,14.0,,7.0,,,,3.0,4.0,4.0,,2.0,1.0,28.0,17.0,41.0,0,1.0,70.0,4.0,2.0,2.0,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,2.0,3.0,5.0,,,,,,1.0,,,,,,,,,0.00152071,0.0689,,,0.0,,,,,,,,14.0,,,,,,,3.0,,6.5,,,,,,1.0,,1.0,,5.0,3.0,7.0,1,,9.0,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,14.0,29.0,43.0,,3.0,5.0,,,,,,,,1.0,6.0,,1.0,0.0070013,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,6.0,,6.7,,,,6.0,,1.0,,,,16.0,32.0,47.0,0,3.0,61.0,1.0,,,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,10.0,39.0,49.0,,2.0,4.0,,,,,,,,,3.0,,,0.00942431,0.0116,0.0613,,0.0,,,,,1.0,,,61.0,1.0,1.0,,,,,5.0,,6.8,,,,2.0,1.0,,,6.0,,13.0,40.0,53.0,1,,60.0,,,1.0,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,17.0,36.0,,,,,,,4.0,,,,8.0,6.0,,,0.0260335,0.1838,,2.0,0.0,,,,,1.0,1.0,,83.0,,,,,,,5.0,,6.8,,,2.0,,3.0,,,1.0,,21.0,17.0,38.0,2,2.0,58.0,1.0,3.0,1.0,2.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,15.0,17.0,32.0,,1.0,8.0,,,1.0,,,,,1.0,2.0,,,0.00687411,0.0243,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,4.0,,6.9,,,,,,,,1.0,,19.0,17.0,36.0,1,1.0,43.0,,,,1.0
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,2.0,,,,0.00069005,,,1.0,0.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,2.0,1.0,3.0,0,,4.0,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,7.0,5.0,12.0,,,2.0,,,,,,,,,1.0,,,0.0286848,0.0278,,,0.0,,,,,,,,10.0,,,,,,,2.0,,6.7,,,1.0,,,1.0,,1.0,,9.0,5.0,13.0,1,,18.0,,1.0,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,4.0,14.0,16.0,30.0,2.0,3.0,3.0,,,,,,,,3.0,5.0,,1.0,0.00555222,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,13.0,,7.1,,,,4.0,,1.0,,10.0,,23.0,19.0,41.0,0,2.0,55.0,1.0,,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,2.0,6.0,4.0,22.0,26.0,,,8.0,,,,,,,,,,,,0.00129928,,,,0.0,,0.3317,3.0,,,,,90.0,,,,,,,16.0,,7.6,2.0,3.0,,4.0,,,2.0,21.0,,13.0,29.0,42.0,0,,56.0,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,13.0,9.0,21.0,,2.0,5.0,,,,,,,,2.0,7.0,,,0.0968454,0.169,0.1006,1.0,0.0,,,,1.0,1.0,,,90.0,1.0,,,,,,12.0,,7.2,,,1.0,2.0,2.0,1.0,,7.0,,17.0,13.0,29.0,2,2.0,54.0,1.0,2.0,1.0,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,1.0,14.0,16.0,30.0,3.0,1.0,6.0,1.0,1.0,,,,,1.0,5.0,10.0,,,0.278453,0.1659,0.3792,1.0,0.0,,,,,,2.0,,80.0,1.0,,,,,,11.0,,7.2,,,,,1.0,2.0,,3.0,,19.0,20.0,37.0,1,4.0,54.0,1.0,4.0,1.0,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,6.0,30.0,36.0,,2.0,3.0,,,,,,,,1.0,6.0,,,0.00145074,,,1.0,0.0,,,,,1.0,,,73.0,,,,,,,2.0,,7.1,,,,7.0,,,,3.0,,7.0,31.0,38.0,0,3.0,51.0,,1.0,,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,True,,,,5.0,2.0,7.0,2.0,1.0,1.0,,,1.0,1.0,,,,4.0,4.0,,,0.0135758,0.0708,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,6.0,,6.7,,,,2.0,,,,,,6.0,2.0,8.0,1,2.0,20.0,4.0,1.0,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,,22.0,7.0,28.0,2.0,1.0,2.0,,,,1.0,,,5.0,11.0,5.0,,,0.236005,0.7051,0.7471,2.0,0.0,1.0,,,,,4.0,,89.0,2.0,,,,,,23.0,,7.8,,,1.0,,2.0,8.0,,,,35.0,9.0,36.0,3,1.0,64.0,1.0,2.0,1.0,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,9.0,9.0,18.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,,,,6.0,11.0,,,0.00664302,0.6556,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,14.0,,7.3,,,1.0,4.0,,,,,,14.0,12.0,26.0,2,5.0,49.0,6.0,1.0,,3.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,13.0,11.0,24.0,2.0,,3.0,,,1.0,4.0,,,1.0,7.0,9.0,,,0.0113769,0.1123,,,0.0,,,,,,1.0,,80.0,,,,,,,13.0,,7.0,,,,3.0,3.0,3.0,,,,20.0,12.0,29.0,1,4.0,56.0,2.0,2.0,3.0,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,,,1.0,,,0.00071728,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,6.7,,,,1.0,1.0,,,,,3.0,4.0,7.0,0,,9.0,,,1.0,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,19.0,35.0,54.0,,1.0,5.0,,,,,,,,,6.0,,1.0,0.00480483,0.0389,,,0.0,,,,,4.0,,,90.0,,1.0,,,,,12.0,,7.5,,,1.0,4.0,1.0,,,1.0,,25.0,40.0,65.0,1,4.0,82.0,1.0,,1.0,2.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,,5.0,7.0,12.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,0.00517843,,,1.0,0.0,,,,,,,,45.0,,,,,,,5.0,,6.7,,,,3.0,,,,,,7.0,8.0,15.0,0,2.0,23.0,1.0,1.0,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,1.0,17.0,29.0,46.0,,,8.0,,,,1.0,,,,2.0,2.0,,,0.00739588,,,,0.0,,,,,,,,90.0,,,,,,,7.0,,6.6,,,,2.0,1.0,,,3.0,,19.0,33.0,52.0,0,1.0,57.0,,1.0,,1.0
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,1.0,7.0,8.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,0.00027523,,,,0.0,,,,,2.0,,,17.0,,,,,,,3.0,,6.3,,,,2.0,,,,,,1.0,7.0,8.0,0,,15.0,1.0,,,
2024-25,12436958,26,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,2.0,4.0,6.0,1.0,,1.0,,,,1.0,,,,2.0,2.0,,,0.0107135,0.0551,0.1233,,0.0,,,,,1.0,,,10.0,1.0,,,,,,2.0,,7.0,,,,1.0,1.0,,,,1.0,4.0,4.0,8.0,1,,14.0,,1.0,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,2.0,9.0,3.0,11.0,,,,,,,,,,,,,,,0.031855,,,,0.0,,,,,,1.0,,13.0,,,,,,,4.0,,6.8,,,,,,3.0,,2.0,,12.0,3.0,12.0,0,,17.0,1.0,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,42.0,35.0,77.0,3.0,3.0,6.0,,,,,,,1.0,4.0,5.0,,,0.0252669,0.0538,,,0.0,,,,,,,,90.0,,1.0,,,,,13.0,,6.8,,,1.0,1.0,,1.0,,6.0,,51.0,38.0,88.0,1,1.0,97.0,,1.0,,1.0
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,2.0,1.0,15.0,16.0,,,5.0,,,,,,,,,,,,0.00031369,,,,0.0,,-0.2643,,,,,,90.0,,,,,,,3.0,,6.7,3.0,3.0,,,,,,4.0,,3.0,15.0,18.0,0,,26.0,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,31.0,13.0,43.0,3.0,,1.0,,,,,,,2.0,7.0,5.0,1.0,,0.0469401,,,,1.0,,,,,,3.0,,90.0,,,,,,,21.0,,6.2,,,,,4.0,5.0,,5.0,,41.0,17.0,53.0,0,,86.0,3.0,3.0,2.0,
