season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7389498,28,57,Watford,Away,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389498,28,57,Watford,Away,877542,243532.0,Dion Pereira,dion-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,57,Watford,Away,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,4.0,6.0,23.0,29.0,3.0,1.0,5.0,,,,,,,,3.0,4.0,,,,,,,,,,90.0,,,,,,,,8.0,,6.9,,,,5.0,1.0,,,9.0,,13.0,24.0,37.0,0,2.0,46.0,,,1.0,2.0
2016-17,7090262,29,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,3.0,2.0,3.0,5.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,29.0,1.0,6.4,,,,1.0,,,,28.0,,21.0,9.0,30.0,0,,37.0,,,,
2016-17,7090262,29,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,13.0,3.0,16.0,,1.0,1.0,,,,1.0,,,,2.0,5.0,,,,,,,,,1.0,45.0,,1.0,,,,,,6.0,,6.6,,,1.0,1.0,2.0,,,,,18.0,3.0,21.0,1,2.0,29.0,,1.0,1.0,1.0
2016-17,7090262,29,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,1.0,11.0,17.0,28.0,,,6.0,,,,,,,,3.0,2.0,,,3.0,,,,,1.0,,90.0,,,,,,,,6.0,,6.6,,,,8.0,,,,4.0,,15.0,19.0,34.0,0,,46.0,,2.0,,
2016-17,7090262,29,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,1.0,20.0,14.0,34.0,3.0,,5.0,,,,2.0,,,1.0,7.0,2.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.4,,,1.0,1.0,2.0,1.0,,2.0,,23.0,16.0,38.0,1,1.0,50.0,3.0,,1.0,
2016-17,7090262,29,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,1.0,11.0,3.0,14.0,11.0,7.0,2.0,,,,,,,1.0,12.0,8.0,,,,,,,,,1.0,90.0,,,1.0,,,,,17.0,,6.6,,,,3.0,,,,4.0,,23.0,5.0,28.0,0,,38.0,2.0,1.0,,
2016-17,7090262,29,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,1.0,9.0,10.0,19.0,,2.0,4.0,,,,,,,,4.0,3.0,,,4.0,,,,,,,90.0,,1.0,,,,,,19.0,,6.5,,,,4.0,,,,7.0,,24.0,10.0,34.0,0,1.0,56.0,,,,
2016-17,7090262,29,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,True,,,1.0,4.0,3.0,7.0,1.0,,2.0,,,,3.0,,,2.0,7.0,2.0,,,1.0,,,,,,,27.0,,,,,,,,5.0,,5.9,,,,,1.0,,,1.0,,6.0,4.0,10.0,0,,15.0,,1.0,1.0,
2016-17,7090262,29,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,1.0,,,7.0,6.0,12.0,2.0,3.0,3.0,,,,,,,,4.0,5.0,,,1.0,,,,,2.0,1.0,63.0,,,,,,,,14.0,,6.9,,,1.0,,2.0,2.0,,1.0,,15.0,7.0,20.0,1,2.0,35.0,2.0,,,1.0
2016-17,7090262,29,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,1.0,,4.0,10.0,15.0,24.0,1.0,3.0,7.0,,,,3.0,,,,7.0,8.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,,,29.0,,7.0,,,,3.0,3.0,1.0,,9.0,,21.0,21.0,41.0,0,3.0,78.0,,,2.0,3.0
2016-17,7090262,29,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,,,2.0,13.0,7.0,20.0,,,2.0,,,,,,,,1.0,4.0,,,2.0,,,,,,,79.0,,,,,,,,12.0,,6.7,,,,2.0,1.0,3.0,,6.0,,24.0,7.0,28.0,0,2.0,42.0,1.0,1.0,1.0,2.0
2016-17,7090262,29,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,14.0,20.0,34.0,,,1.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,1.0,45.0,1.0,,,,,,,6.0,,6.9,,,,,1.0,,,1.0,,17.0,23.0,40.0,1,1.0,43.0,,,1.0,1.0
2016-17,7090262,29,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,1.0,13.0,14.0,27.0,2.0,2.0,6.0,,,,,,,3.0,10.0,5.0,,,1.0,,,,,,,90.0,1.0,,,,,,,17.0,,6.2,,,1.0,,5.0,3.0,,1.0,1.0,18.0,14.0,29.0,2,1.0,52.0,5.0,1.0,1.0,1.0
2016-17,7090262,29,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,11.0,,,,,,,,5.0,,6.1,,,,,2.0,,,1.0,,3.0,1.0,4.0,0,,10.0,1.0,,,
2016-17,7090276,30,57,Watford,Home,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,2.0,7.0,4.0,11.0,2.0,2.0,2.0,,,,,,,,2.0,3.0,,,,,,,,,,42.0,,1.0,,,,,,6.0,,7.0,,,,3.0,,,,6.0,,10.0,6.0,16.0,0,1.0,23.0,1.0,,,
2016-17,7090276,30,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,5.0,10.0,15.0,,1.0,11.0,,,,,,,,,1.0,,,,,,2.0,,,,90.0,,,,,,,,13.0,1.0,7.5,1.0,3.0,,2.0,,,,18.0,,15.0,12.0,27.0,0,,40.0,,,,
2016-17,7090276,30,57,Watford,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,1.0,13.0,3.0,16.0,4.0,7.0,3.0,1.0,,1.0,,,,1.0,6.0,12.0,,,1.0,,,,1.0,,4.0,90.0,1.0,,,,,,,13.0,,7.7,,,1.0,3.0,2.0,1.0,,1.0,,19.0,3.0,21.0,3,1.0,41.0,5.0,2.0,2.0,
2016-17,7090276,30,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,2.0,,,29.0,13.0,40.0,,2.0,7.0,,,,,,,,6.0,4.0,,,2.0,,,,,3.0,2.0,90.0,,,,,,,,13.0,,6.9,,,1.0,3.0,5.0,5.0,,1.0,,36.0,13.0,44.0,1,1.0,66.0,1.0,,1.0,
2016-17,7090276,30,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,1.0,,1.0,15.0,15.0,29.0,2.0,1.0,4.0,,,1.0,,,,,2.0,5.0,,,,,,,,4.0,1.0,90.0,,,,,,,,15.0,,7.5,,,1.0,2.0,,11.0,,3.0,,27.0,16.0,32.0,2,3.0,66.0,2.0,1.0,,
2016-17,7090276,30,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,1.0,10.0,8.0,18.0,2.0,4.0,,1.0,,,,,,,2.0,7.0,,,,1.0,,,,1.0,2.0,90.0,1.0,4.0,,,,,,6.0,,8.5,,,,4.0,,,,4.0,,14.0,10.0,24.0,1,3.0,41.0,,,,
2016-17,7090276,30,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,6.6,,,,1.0,,,,,,3.0,,3.0,0,,4.0,,,,
2016-17,7090276,30,57,Watford,Home,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,,,1.0,10.0,7.0,17.0,,,3.0,,,1.0,,,,,2.0,2.0,,,2.0,,,,,1.0,2.0,53.0,,,,,,,,6.0,,6.9,,,,,2.0,4.0,,1.0,,16.0,7.0,19.0,1,,30.0,,,2.0,
2016-17,7090276,30,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,True,2.0,,,8.0,6.0,12.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,48.0,,,,,,,,4.0,,6.9,,,,,,4.0,,1.0,,10.0,7.0,13.0,1,1.0,25.0,1.0,,,
2016-17,7090276,30,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,3.0,8.0,23.0,31.0,1.0,9.0,3.0,,,,1.0,,,1.0,3.0,12.0,,,,,1.0,,,,,90.0,3.0,,,,,,,15.0,,8.4,,,,12.0,,1.0,,7.0,,16.0,29.0,44.0,3,2.0,64.0,,1.0,,
2016-17,7090276,30,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,3.0,,1.0,23.0,12.0,32.0,,,4.0,,,,,,,,4.0,3.0,,,3.0,,,,,,2.0,90.0,,,,,,,,12.0,,6.9,,,,1.0,1.0,8.0,,5.0,,33.0,13.0,38.0,0,2.0,53.0,,1.0,,
2016-17,7090276,30,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,4.0,27.0,34.0,61.0,,1.0,13.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,2.0,1.0,90.0,1.0,,,,,,,11.0,,7.3,,,2.0,2.0,,1.0,,7.0,,34.0,37.0,70.0,4,,81.0,1.0,,,
2016-17,7090276,30,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,1.0,,3.0,18.0,12.0,29.0,9.0,,2.0,,,2.0,1.0,,,1.0,13.0,5.0,,,2.0,,,,,1.0,1.0,87.0,2.0,,,,,,,8.0,,7.0,,,,1.0,3.0,5.0,,4.0,,24.0,12.0,31.0,4,,55.0,1.0,2.0,3.0,
2016-17,7090276,30,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,,,,3.0,1.0,4.0,3.0,1.0,,,1.0,1.0,,,,1.0,5.0,7.0,,,1.0,,,,,,,37.0,2.0,1.0,,,,,,5.0,,7.2,,,,3.0,,,,,1.0,4.0,1.0,5.0,3,5.0,23.0,2.0,1.0,,
2016-17,7090268,31,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,4.0,15.0,19.0,,,7.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,15.0,3.0,7.3,2.0,2.0,,3.0,,,,18.0,,15.0,16.0,31.0,0,,44.0,1.0,,,
2016-17,7090268,31,57,Watford,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,1.0,1.0,4.0,5.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,21.0,,,,,,,,2.0,,7.0,,,,5.0,,,,2.0,,2.0,5.0,7.0,0,3.0,16.0,,,,2.0
2016-17,7090268,31,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,4.0,7.0,28.0,35.0,,2.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,45.0,,,,,,,,4.0,,6.8,,,,,,,,6.0,,10.0,29.0,39.0,0,,42.0,,1.0,,
2016-17,7090268,31,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,5.0,19.0,22.0,41.0,1.0,1.0,4.0,,,,1.0,,,,6.0,10.0,,,2.0,,,,,,,90.0,,,,,,,,6.0,,7.1,,,,1.0,3.0,,,5.0,,21.0,23.0,44.0,0,5.0,59.0,1.0,3.0,1.0,4.0
2016-17,7090268,31,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,,,,11.0,16.0,27.0,,3.0,5.0,,,1.0,,,,,,8.0,,,,,,,,1.0,,90.0,,1.0,,,,,,18.0,,7.2,,,,8.0,,6.0,,3.0,,22.0,17.0,33.0,1,4.0,69.0,,1.0,,3.0
2016-17,7090268,31,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,7.0,10.0,17.0,5.0,2.0,4.0,,,1.0,1.0,,,1.0,10.0,3.0,,,2.0,1.0,1.0,,,,2.0,90.0,1.0,,,,,,,11.0,,7.5,,,,2.0,1.0,,,,1.0,9.0,13.0,22.0,2,,34.0,4.0,1.0,,
2016-17,7090268,31,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,7.0,11.0,20.0,31.0,1.0,4.0,2.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,7.7,,,,7.0,,1.0,,9.0,,15.0,24.0,38.0,0,2.0,61.0,2.0,,,2.0
2016-17,7090268,31,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,57,Watford,Home,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,1.0,,2.0,14.0,8.0,21.0,,,3.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,,,69.0,,,,,,,,8.0,,6.9,,,1.0,,2.0,1.0,,4.0,,19.0,8.0,26.0,1,3.0,38.0,1.0,1.0,1.0,2.0
2016-17,7090268,31,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,True,1.0,,3.0,4.0,4.0,7.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,45.0,,,,,,,,8.0,,6.8,,,,5.0,,3.0,,6.0,,9.0,4.0,10.0,0,,25.0,,1.0,,
2016-17,7090268,31,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,5.0,13.0,36.0,49.0,1.0,2.0,1.0,,,,2.0,,,,5.0,2.0,,,3.0,,,,,,,65.0,,1.0,,,,,,6.0,,6.0,,,1.0,2.0,,,,8.0,,18.0,36.0,54.0,1,,60.0,1.0,,,
2016-17,7090268,31,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090268,31,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,4.0,25.0,20.0,44.0,1.0,,4.0,,,1.0,2.0,,,1.0,4.0,4.0,,,,,,,,,1.0,90.0,,1.0,,,,,,7.0,,7.0,,,,4.0,1.0,4.0,,4.0,,29.0,22.0,47.0,1,1.0,62.0,,2.0,1.0,1.0
2016-17,7090268,31,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,18.0,29.0,47.0,1.0,1.0,7.0,,,,1.0,,,,2.0,3.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,,5.0,,7.0,,,,,1.0,,,3.0,,22.0,29.0,51.0,0,1.0,58.0,1.0,,1.0,
2016-17,7090268,31,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,1.0,,3.0,22.0,6.0,27.0,4.0,,5.0,1.0,,1.0,1.0,,,,10.0,5.0,,,1.0,1.0,1.0,,,,2.0,79.0,1.0,,,,,,,15.0,,8.0,,,1.0,1.0,6.0,1.0,,4.0,,28.0,6.0,33.0,3,1.0,54.0,5.0,2.0,2.0,
2016-17,7090268,31,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,1.0,11.0,,,,,,,,5.0,,6.7,,,,2.0,,,,1.0,,4.0,2.0,6.0,0,,14.0,1.0,2.0,,
2016-17,7090268,31,57,Watford,Home,877542,243532.0,Dion Pereira,dion-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090302,32,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,6.0,8.0,14.0,,,8.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,90.0,,,,,,,,16.0,,5.7,1.0,2.0,,,,,1.0,20.0,,17.0,10.0,27.0,0,,37.0,,,,
2016-17,7090302,32,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,2.0,5.0,15.0,20.0,2.0,1.0,1.0,,,,1.0,,,,4.0,7.0,,,1.0,,,,,5.0,,90.0,,2.0,,,,,,6.0,,7.1,,,,2.0,,,,3.0,,8.0,17.0,25.0,0,4.0,44.0,1.0,2.0,,4.0
2016-17,7090302,32,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,,13.0,4.0,17.0,6.0,1.0,2.0,,,,1.0,,,,10.0,4.0,,,1.0,,,,,,1.0,84.0,,,,,,,,16.0,,6.3,,,,2.0,4.0,,,1.0,,19.0,8.0,27.0,0,1.0,42.0,3.0,1.0,1.0,1.0
2016-17,7090302,32,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090302,32,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,1.0,,2.0,15.0,25.0,39.0,,1.0,5.0,,,,,,,2.0,4.0,4.0,,,2.0,,,,,1.0,2.0,90.0,1.0,2.0,,,,,,17.0,,6.6,,,,2.0,1.0,7.0,,3.0,,23.0,29.0,45.0,1,1.0,76.0,1.0,1.0,1.0,1.0
2016-17,7090302,32,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,True,,,,3.0,3.0,6.0,2.0,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,20.0,,,,,,,,2.0,,6.7,,,1.0,,,,,,,5.0,3.0,8.0,1,,11.0,,1.0,,
2016-17,7090302,32,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,2.0,1.0,20.0,21.0,,,4.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,4.0,,90.0,,2.0,,,,,,5.0,,6.6,,,1.0,3.0,1.0,,,5.0,,4.0,22.0,26.0,1,2.0,39.0,,,1.0,2.0
2016-17,7090302,32,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,1.0,5.0,10.0,15.0,,,2.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,31.0,,,,,,,,2.0,,6.3,,,,,,,,1.0,,6.0,10.0,16.0,0,,17.0,,,,
2016-17,7090302,32,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,,,1.0,5.0,15.0,20.0,,,3.0,,,1.0,1.0,,,2.0,4.0,1.0,,,1.0,,,,,1.0,,70.0,,,,,,,,7.0,,6.0,,,,,1.0,1.0,,2.0,,7.0,17.0,23.0,1,,30.0,1.0,,1.0,
2016-17,7090302,32,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,,,3.0,11.0,11.0,22.0,,,2.0,,,,,,,,,4.0,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,1.0,2.0,,1.0,,6.0,,16.0,16.0,31.0,1,4.0,51.0,1.0,,,2.0
2016-17,7090302,32,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090302,32,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,2.0,13.0,23.0,35.0,,,5.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,8.0,,6.5,,,,1.0,,4.0,,4.0,,20.0,23.0,39.0,0,1.0,50.0,,,,1.0
2016-17,7090302,32,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,True,,,2.0,,2.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,6.0,,,,,,,,,,6.5,,,,2.0,,,,2.0,,,2.0,2.0,0,,4.0,,,,
2016-17,7090302,32,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,11.0,12.0,23.0,,,6.0,,,1.0,3.0,,,1.0,4.0,,,,,,,,,2.0,1.0,59.0,,,,,,,,3.0,,5.9,,,,,,,,1.0,,12.0,13.0,25.0,1,,30.0,,,,
2016-17,7090302,32,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,,13.0,8.0,21.0,1.0,2.0,7.0,,,,2.0,,,,11.0,9.0,,,2.0,,,,,2.0,2.0,90.0,1.0,,,,,,,14.0,,6.1,,,,1.0,10.0,1.0,,,1.0,16.0,10.0,25.0,1,,48.0,1.0,3.0,4.0,
2016-17,7090302,32,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,False,1.0,,,11.0,11.0,21.0,1.0,1.0,8.0,,,,1.0,,,3.0,12.0,11.0,,,2.0,,,,,,,90.0,,1.0,,,,,,17.0,,6.2,,,1.0,,11.0,3.0,,,,16.0,11.0,24.0,1,1.0,56.0,3.0,3.0,6.0,1.0
2016-17,7090302,32,57,Watford,Away,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090302,32,57,Watford,Away,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090338,33,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,12.0,10.0,7.0,17.0,,,10.0,,,,,,,,,,,1.0,,,,3.0,,,,90.0,,,,,,,,17.0,1.0,7.4,3.0,4.0,,2.0,,,,28.0,,25.0,8.0,33.0,0,,46.0,,,,
2016-17,7090338,33,57,Watford,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,7.0,8.0,40.0,48.0,2.0,7.0,6.0,,,,1.0,,,,3.0,8.0,,,,,,,,1.0,,90.0,,2.0,,,,,,7.0,,7.7,,,,9.0,,,,9.0,1.0,11.0,44.0,55.0,0,1.0,69.0,,,,1.0
2016-17,7090338,33,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2016-17,7090338,33,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,2.0,,2.0,1.0,,2.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,,1.0,12.0,,,,,,,,4.0,,6.9,,,,,2.0,,,,1.0,2.0,,2.0,0,,10.0,2.0,2.0,2.0,
2016-17,7090338,33,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,6.0,25.0,31.0,,,4.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,90.0,,1.0,,,,,,9.0,,7.1,,,,5.0,,,,7.0,,13.0,27.0,40.0,1,1.0,48.0,,,,1.0
2016-17,7090338,33,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,2.0,13.0,13.0,26.0,3.0,2.0,2.0,,1.0,,1.0,,,2.0,6.0,4.0,,,,,1.0,,,,1.0,90.0,2.0,,,,,,,11.0,,7.2,,,2.0,,1.0,,,2.0,,20.0,14.0,34.0,4,,45.0,1.0,1.0,1.0,
2016-17,7090338,33,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,2.0,,1.0,19.0,29.0,46.0,,1.0,13.0,,,1.0,,,,1.0,2.0,7.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,17.0,,7.6,,,,1.0,2.0,5.0,,4.0,,24.0,35.0,54.0,1,4.0,86.0,1.0,,2.0,1.0
2016-17,7090338,33,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,13.0,5.0,18.0,8.0,7.0,2.0,,,,,,,3.0,14.0,11.0,,,1.0,,,,,,2.0,90.0,1.0,,,,,,,21.0,,6.8,,,,1.0,4.0,1.0,,,1.0,23.0,7.0,29.0,1,1.0,45.0,4.0,1.0,2.0,1.0
2016-17,7090338,33,57,Watford,Home,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,,,,5.0,11.0,16.0,,,4.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,64.0,,,,,,,,8.0,,6.5,,,1.0,,1.0,1.0,,1.0,,7.0,12.0,18.0,1,1.0,27.0,3.0,,,1.0
