season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576223,26,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,17.0,,,,,,,,1.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,5.0,,,,
2021-22,9576223,26,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,7.0,18.0,51.0,69.0,1.0,2.0,8.0,,,,,,,2.0,4.0,,,1.0,,,,,,,,1.0,90.0,,1.0,,,,,,6.0,,7.0,,,,3.0,,,,12.0,,23.0,52.0,75.0,0,2.0,83.0,,,,2.0
2021-22,9576223,26,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,22.0,21.0,43.0,2.0,3.0,6.0,,,,,,,5.0,4.0,,,3.0,,,,,,,,,74.0,1.0,,,,,,,10.0,,6.8,,,,1.0,,,,4.0,,31.0,21.0,52.0,1,1.0,58.0,1.0,,,
2021-22,9576223,26,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,1.0,24.0,8.0,32.0,,,4.0,,,,2.0,,5.0,8.0,11.0,,,1.0,,1.0,,,,,2.0,,90.0,2.0,,,,,,,15.0,,8.1,,,1.0,,7.0,2.0,,1.0,,32.0,9.0,39.0,3,1.0,62.0,1.0,3.0,7.0,1.0
2021-22,9576223,26,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,28.0,12.0,40.0,3.0,2.0,3.0,,,,,,3.0,7.0,9.0,,,,,,,,,2.0,3.0,,90.0,,,,,,,,21.0,,7.0,,,,,3.0,5.0,,1.0,,37.0,15.0,47.0,0,4.0,72.0,4.0,1.0,2.0,2.0
2021-22,9576223,26,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,7.0,3.0,10.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,73.0,2.0,,,,,,,3.0,,6.3,,,,,1.0,,,,2.0,8.0,3.0,11.0,3,,16.0,1.0,,,
2021-22,9576223,26,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,23.0,36.0,59.0,4.0,,4.0,,,,2.0,,1.0,8.0,3.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.4,,,,,1.0,3.0,,1.0,,29.0,37.0,63.0,0,2.0,86.0,1.0,,1.0,2.0
2021-22,10236816,27,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,8.0,4.0,14.0,18.0,,,12.0,,,,,,,,1.0,,,,,,0.4759,1.0,,,,,90.0,,,,,,,,12.0,1.0,7.7,3.0,6.0,,1.0,1.0,,1.0,19.0,,9.0,21.0,30.0,0,,47.0,,,1.0,
2021-22,10236816,27,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,5.0,33.0,38.0,1.0,2.0,4.0,,,,2.0,,,5.0,4.0,,,2.0,,,,,,3.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,,11.0,,,,9.0,,12.0,36.0,48.0,0,2.0,68.0,1.0,,,1.0
2021-22,10236816,27,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,8.0,21.0,29.0,2.0,,9.0,,,,2.0,,1.0,5.0,3.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.7,,,,1.0,,,,3.0,,10.0,23.0,33.0,0,2.0,46.0,2.0,1.0,,1.0
2021-22,10236816,27,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,1.0,4.0,5.0,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,78.0,,,,,,,,1.0,,6.6,,,,2.0,,,,,,1.0,4.0,5.0,0,1.0,11.0,1.0,1.0,,1.0
2021-22,10236816,27,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,,14.0,35.0,49.0,,,4.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,90.0,,3.0,,,,,,6.0,,7.2,,,,4.0,,,,1.0,,15.0,40.0,55.0,0,1.0,66.0,,,,1.0
2021-22,10236816,27,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,12.0,8.0,20.0,1.0,1.0,4.0,,,,1.0,,,2.0,7.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,10.0,,7.3,,,,3.0,1.0,,,2.0,,14.0,12.0,26.0,0,5.0,53.0,3.0,,1.0,1.0
2021-22,10236816,27,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,3.0,3.0,6.0,1.0,,2.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,12.0,,,,,,,,3.0,,6.6,,,,,1.0,,,,,4.0,3.0,7.0,0,,11.0,1.0,1.0,1.0,
2021-22,10236816,27,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,18.0,15.0,32.0,,,3.0,,,,,,1.0,2.0,6.0,,,,,1.0,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,14.0,,7.7,,,,3.0,1.0,2.0,,6.0,,27.0,17.0,42.0,1,2.0,62.0,1.0,4.0,,1.0
2021-22,10236816,27,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,3.0,7.0,10.0,2.0,1.0,5.0,,,,,,1.0,4.0,4.0,,,,,,,,,,,,63.0,,,,,,,,6.0,,6.7,,,1.0,,2.0,,,,,4.0,9.0,13.0,1,1.0,24.0,1.0,1.0,1.0,1.0
2021-22,10236816,27,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,5.0,3.0,8.0,2.0,2.0,1.0,,,,,,1.0,4.0,3.0,,,1.0,,,,,,,,,27.0,,,,,,,,4.0,,6.5,,,,1.0,,,,,1.0,6.0,4.0,10.0,0,1.0,14.0,1.0,,,1.0
2021-22,10236816,27,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,13.0,19.0,32.0,1.0,,4.0,,,,2.0,,3.0,7.0,1.0,,,,,,,,,,,,90.0,,,,,,,,13.0,,5.9,,,,1.0,1.0,1.0,,3.0,,20.0,21.0,40.0,0,,48.0,,1.0,,
2021-22,10236816,27,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,,8.0,29.0,37.0,,2.0,6.0,,,,,,,1.0,8.0,,,1.0,,,,,,4.0,,,90.0,,,,,,,,10.0,,7.1,,,,4.0,1.0,,,4.0,,14.0,32.0,46.0,0,1.0,62.0,1.0,4.0,1.0,
2021-22,10236816,27,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,5.0,4.0,9.0,,,1.0,,,,7.0,,,9.0,2.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.1,,,,,,1.0,,1.0,,9.0,7.0,15.0,0,2.0,27.0,,,,
2021-22,9576287,28,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,6.0,3.0,19.0,22.0,,1.0,12.0,,,,,,,,1.0,,,,,,1.8324,4.0,,,1.0,,90.0,,,,,,,,8.0,,8.3,4.0,4.0,,1.0,,,2.0,14.0,,10.0,20.0,30.0,0,,46.0,,,,
2021-22,9576287,28,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,,11.0,12.0,22.0,2.0,1.0,5.0,,,,3.0,,1.0,9.0,5.0,,,,,,,,,2.0,2.0,,90.0,,,,,,,,35.0,,6.6,,,,2.0,3.0,9.0,,3.0,,34.0,16.0,41.0,0,3.0,78.0,4.0,1.0,,2.0
2021-22,9576287,28,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,,6.0,6.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,14.0,,,,,,,,2.0,,6.6,,,,,,,,,,,6.0,6.0,0,1.0,10.0,1.0,,,
2021-22,9576287,28,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,5.0,3.0,8.0,4.0,1.0,1.0,,,,,,,7.0,2.0,,,2.0,,,,,,,,,61.0,,,,,,,,5.0,,6.5,,,,1.0,1.0,,,,,7.0,5.0,12.0,0,,17.0,,1.0,,
2021-22,9576287,28,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,3.0,5.0,41.0,46.0,3.0,1.0,4.0,,,,,,,4.0,2.0,,1.0,1.0,,,,,,,,,90.0,,3.0,,,,,,4.0,,7.3,,,,5.0,,,,5.0,,6.0,43.0,49.0,0,1.0,62.0,1.0,,,1.0
2021-22,9576287,28,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,14.0,14.0,28.0,1.0,2.0,5.0,,,,2.0,,1.0,9.0,10.0,,1.0,2.0,,,,,,,,,90.0,1.0,,,,,,,14.0,,6.7,,,,1.0,7.0,,,3.0,,17.0,18.0,35.0,1,1.0,57.0,2.0,3.0,4.0,
2021-22,9576287,28,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,7.0,2.0,9.0,,3.0,,,,,1.0,,,3.0,3.0,,,1.0,1.0,,,,,,1.0,,29.0,,,,,,,,6.0,,6.8,,,,2.0,1.0,,,,2.0,8.0,5.0,13.0,0,,18.0,1.0,,,
2021-22,9576287,28,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,9.0,45.0,54.0,1.0,3.0,12.0,,,,,,,1.0,9.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,10.0,,8.0,,,,6.0,,,,9.0,,17.0,47.0,64.0,0,6.0,79.0,,,,2.0
2021-22,9576287,28,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,15.0,16.0,31.0,,1.0,10.0,,,,1.0,,1.0,4.0,4.0,,,2.0,,,,,,1.0,,,76.0,1.0,1.0,,,,,,7.0,,7.0,,,,1.0,1.0,,,1.0,,18.0,19.0,37.0,1,1.0,52.0,,1.0,1.0,
2021-22,9576287,28,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,6.0,5.0,11.0,,,3.0,,,1.0,1.0,,2.0,4.0,7.0,,,,,,,,,,1.0,,29.0,,,,,,,,9.0,,6.9,,,,,4.0,,,,,8.0,7.0,15.0,1,4.0,29.0,1.0,,3.0,2.0
2021-22,9576287,28,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,,3.0,25.0,28.0,,4.0,3.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,,2.0,,,61.0,,,,,,,,12.0,,6.7,,,,2.0,,,,2.0,,8.0,26.0,34.0,0,,50.0,3.0,,,
2021-22,9576287,28,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,14.0,9.0,23.0,,,3.0,,,2.0,,,,2.0,5.0,,,,,1.0,,,,1.0,,,90.0,2.0,,,,,,,7.0,,7.6,,,,,6.0,1.0,,1.0,,18.0,9.0,26.0,4,,42.0,,1.0,4.0,
2021-22,9576287,28,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,24.0,17.0,41.0,,1.0,10.0,,,,2.0,,1.0,6.0,9.0,,,,,,,,,1.0,,,90.0,,,,,,,,23.0,,6.9,,,,1.0,5.0,4.0,,2.0,,33.0,21.0,50.0,0,3.0,79.0,4.0,3.0,2.0,3.0
2021-22,9576287,28,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576287,28,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,2.0,21.0,24.0,45.0,,1.0,4.0,,,,1.0,,,1.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.4,,,,2.0,1.0,1.0,,6.0,,31.0,29.0,59.0,0,3.0,84.0,2.0,2.0,1.0,2.0
2021-22,9576287,28,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,6.0,2.0,21.0,23.0,,,7.0,,,,,,,,,,,,,,0.4769,,,,,,90.0,,,,,1.0,,,7.0,,7.4,4.0,5.0,,,,,,11.0,,7.0,22.0,29.0,0,,39.0,1.0,,,
2021-22,9576212,29,13,Leicester_City,Away,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,3.0,,1.0,22.0,13.0,32.0,,,7.0,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,13.0,,6.9,,,,1.0,,9.0,,3.0,,33.0,15.0,39.0,1,1.0,56.0,,2.0,,1.0
2021-22,9576212,29,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,11.0,18.0,29.0,,,,,,,,,,1.0,4.0,,,1.0,,,,,,1.0,,,61.0,,2.0,,,,,,1.0,,7.0,,,,,,,,1.0,,11.0,19.0,30.0,0,2.0,37.0,,2.0,,2.0
2021-22,9576212,29,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,3.0,13.0,25.0,38.0,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,61.0,,,,,,,,5.0,,6.3,,,,1.0,,1.0,,3.0,,14.0,28.0,41.0,0,,51.0,1.0,,,
2021-22,9576212,29,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,15.0,51.0,66.0,,,7.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,1.0,,,,,,1.0,,6.7,,,,1.0,,,,2.0,,16.0,51.0,67.0,0,,72.0,,,,
2021-22,9576212,29,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,6.0,30.0,18.0,48.0,1.0,,3.0,,,,,,1.0,3.0,3.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,9.0,,6.9,,,,1.0,1.0,1.0,,8.0,,33.0,21.0,53.0,0,2.0,65.0,1.0,1.0,,1.0
2021-22,9576212,29,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,8.0,8.0,16.0,,1.0,2.0,,,,,,1.0,4.0,1.0,,,2.0,,,,,,,,,74.0,1.0,,,,,,,8.0,,6.4,,,,1.0,1.0,,,,,12.0,8.0,20.0,1,,30.0,2.0,,,
2021-22,9576212,29,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,6.0,23.0,55.0,78.0,,2.0,5.0,,,,,,,1.0,2.0,,,2.0,,,,,,1.0,,,90.0,,3.0,,1.0,,,,8.0,,6.6,,,1.0,,,,,12.0,,28.0,58.0,86.0,1,,92.0,,,,
2021-22,9576212,29,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,True,,,2.0,10.0,13.0,23.0,,2.0,5.0,,,,2.0,,2.0,4.0,7.0,,,,,,,,,1.0,1.0,,29.0,,1.0,,,,,,7.0,,7.2,,,,1.0,,,,2.0,,12.0,14.0,26.0,0,5.0,39.0,2.0,,,2.0
2021-22,9576212,29,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,9.0,9.0,18.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,29.0,,,,,,,,,,6.4,,,,1.0,,,,,,9.0,9.0,18.0,0,,22.0,,,,
2021-22,9576212,29,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576212,29,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,20.0,3.0,23.0,2.0,1.0,4.0,,1.0,,,,2.0,6.0,1.0,,,,,,,,,,,,90.0,2.0,,,,,,,17.0,,6.0,,,,,2.0,,,1.0,,27.0,5.0,32.0,2,,43.0,3.0,,,
2021-22,9576212,29,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,3.0,23.0,20.0,43.0,1.0,1.0,3.0,1.0,,1.0,1.0,,3.0,5.0,3.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,20.0,,6.9,,,,1.0,,1.0,,5.0,,31.0,25.0,55.0,1,2.0,72.0,4.0,,,2.0
2021-22,9576212,29,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,1.0,,1.0,,,,,,1.0,5.0,1.0,,,3.0,,,,,,,,,16.0,,,,,,,,3.0,,6.3,,,,,,,,,,,,,0,,4.0,2.0,1.0,,
2021-22,9576212,29,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,25.0,32.0,57.0,,1.0,2.0,,,,,,1.0,3.0,7.0,,,2.0,,,,,,2.0,,,90.0,,1.0,,,,,,20.0,,7.0,,,,2.0,,2.0,,5.0,,34.0,36.0,68.0,0,5.0,101.0,1.0,1.0,,2.0
2021-22,9576248,30,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,3.0,23.0,26.0,,,8.0,,,,,,,,,,,,,,0.1726,,,,,,90.0,,,,,,,,9.0,,7.3,4.0,5.0,,,,,,19.0,,8.0,26.0,34.0,0,,46.0,,,,
2021-22,9576248,30,13,Leicester_City,Home,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,True,,,1.0,2.0,9.0,11.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,26.0,,,,,,,,5.0,,6.6,,,,,,,,3.0,,3.0,13.0,16.0,0,2.0,18.0,,,,1.0
2021-22,9576248,30,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,3.0,24.0,28.0,52.0,2.0,,6.0,,,,1.0,,,6.0,3.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,,4.0,,6.6,,,,,,,,4.0,,25.0,30.0,55.0,0,1.0,61.0,,2.0,,1.0
2021-22,9576248,30,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,25.0,40.0,65.0,,3.0,11.0,,,,,,,,3.0,,,,,,,,,,,,90.0,,2.0,,,,,,8.0,,7.2,,,,7.0,,,,4.0,,27.0,45.0,72.0,0,,83.0,,,,
2021-22,9576248,30,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,13.0,12.0,25.0,2.0,1.0,4.0,,,,1.0,,,3.0,4.0,,,,,1.0,,,,2.0,,,64.0,1.0,,,,,,,7.0,,7.5,,,,,,1.0,,,,14.0,14.0,27.0,1,2.0,46.0,2.0,1.0,,
2021-22,9576248,30,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,23.0,27.0,50.0,,,5.0,,,,4.0,,2.0,7.0,5.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,12.0,,6.7,,,,4.0,2.0,1.0,,2.0,,30.0,29.0,58.0,0,2.0,76.0,1.0,1.0,2.0,1.0
2021-22,9576248,30,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,2.0,,3.0,28.0,14.0,40.0,,1.0,3.0,2.0,,,1.0,,,2.0,8.0,,,1.0,,1.0,,,,,4.0,,90.0,2.0,,,,,,,7.0,,8.6,,,1.0,,2.0,3.0,,4.0,,31.0,16.0,44.0,3,1.0,61.0,2.0,4.0,2.0,
2021-22,9576248,30,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,18.0,4.0,22.0,2.0,,2.0,,1.0,1.0,,,,6.0,3.0,,,2.0,,,,,,1.0,2.0,,86.0,,,,,,,,9.0,,6.5,,,2.0,,5.0,,,1.0,,21.0,5.0,26.0,3,,41.0,3.0,,3.0,
2021-22,9576248,30,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,11.0,35.0,46.0,5.0,7.0,4.0,,,,1.0,,,7.0,10.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,9.0,,7.1,,,,6.0,,,,4.0,,17.0,38.0,55.0,0,2.0,71.0,,1.0,,2.0
2021-22,9576248,30,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,26.0,24.0,50.0,1.0,,7.0,1.0,1.0,1.0,,,2.0,4.0,3.0,,,1.0,,,,,,3.0,1.0,,90.0,1.0,,,,,,,11.0,,7.4,,,1.0,4.0,1.0,1.0,,3.0,,29.0,27.0,55.0,3,2.0,84.0,,,1.0,2.0
2021-22,9576248,30,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576248,30,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,14.0,5.0,19.0,3.0,,5.0,,1.0,,,,,4.0,2.0,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.6,,,1.0,1.0,1.0,2.0,,,2.0,19.0,6.0,23.0,1,1.0,35.0,2.0,1.0,,1.0
